split,basename,label,img_path,mask_path,ann_path
train,11648.png,0,data/train/img\11648.png,data/train/img\11648_GT.png,data/train/ann\11648.json
train,12239.png,0,data/train/img\12239.png,data/train/img\12239_GT.png,data/train/ann\12239.json
train,12110.png,0,data/train/img\12110.png,data/train/img\12110_GT.png,data/train/ann\12110.json
train,12157.png,0,data/train/img\12157.png,data/train/img\12157_GT.png,data/train/ann\12157.json
train,10072.png,0,data/train/img\10072.png,data/train/img\10072_GT.png,data/train/ann\10072.json
train,11155.png,0,data/train/img\11155.png,data/train/img\11155_GT.png,data/train/ann\11155.json
train,10918.png,0,data/train/img\10918.png,data/train/img\10918_GT.png,data/train/ann\10918.json
train,10721.png,0,data/train/img\10721.png,data/train/img\10721_GT.png,data/train/ann\10721.json
train,12160.png,1,data/train/img\12160.png,data/train/img\12160_GT.png,data/train/ann\12160.json
train,10790.png,0,data/train/img\10790.png,data/train/img\10790_GT.png,data/train/ann\10790.json
train,10596.png,0,data/train/img\10596.png,data/train/img\10596_GT.png,data/train/ann\10596.json
train,10356.png,0,data/train/img\10356.png,data/train/img\10356_GT.png,data/train/ann\10356.json
train,10148.png,0,data/train/img\10148.png,data/train/img\10148_GT.png,data/train/ann\10148.json
train,10827.png,0,data/train/img\10827.png,data/train/img\10827_GT.png,data/train/ann\10827.json
train,12053.png,0,data/train/img\12053.png,data/train/img\12053_GT.png,data/train/ann\12053.json
train,10964.png,0,data/train/img\10964.png,data/train/img\10964_GT.png,data/train/ann\10964.json
train,11611.png,0,data/train/img\11611.png,data/train/img\11611_GT.png,data/train/ann\11611.json
train,11746.png,1,data/train/img\11746.png,data/train/img\11746_GT.png,data/train/ann\11746.json
train,10166.png,0,data/train/img\10166.png,data/train/img\10166_GT.png,data/train/ann\10166.json
train,11980.png,1,data/train/img\11980.png,data/train/img\11980_GT.png,data/train/ann\11980.json
train,11742.png,0,data/train/img\11742.png,data/train/img\11742_GT.png,data/train/ann\11742.json
train,10087.png,0,data/train/img\10087.png,data/train/img\10087_GT.png,data/train/ann\10087.json
train,10656.png,0,data/train/img\10656.png,data/train/img\10656_GT.png,data/train/ann\10656.json
train,11178.png,1,data/train/img\11178.png,data/train/img\11178_GT.png,data/train/ann\11178.json
train,12046.png,0,data/train/img\12046.png,data/train/img\12046_GT.png,data/train/ann\12046.json
train,10868.png,0,data/train/img\10868.png,data/train/img\10868_GT.png,data/train/ann\10868.json
train,11026.png,0,data/train/img\11026.png,data/train/img\11026_GT.png,data/train/ann\11026.json
train,11136.png,0,data/train/img\11136.png,data/train/img\11136_GT.png,data/train/ann\11136.json
train,11677.png,0,data/train/img\11677.png,data/train/img\11677_GT.png,data/train/ann\11677.json
train,11536.png,0,data/train/img\11536.png,data/train/img\11536_GT.png,data/train/ann\11536.json
train,10927.png,0,data/train/img\10927.png,data/train/img\10927_GT.png,data/train/ann\10927.json
train,10941.png,0,data/train/img\10941.png,data/train/img\10941_GT.png,data/train/ann\10941.json
train,11537.png,0,data/train/img\11537.png,data/train/img\11537_GT.png,data/train/ann\11537.json
train,10208.png,1,data/train/img\10208.png,data/train/img\10208_GT.png,data/train/ann\10208.json
train,11863.png,0,data/train/img\11863.png,data/train/img\11863_GT.png,data/train/ann\11863.json
train,11830.png,0,data/train/img\11830.png,data/train/img\11830_GT.png,data/train/ann\11830.json
train,11765.png,0,data/train/img\11765.png,data/train/img\11765_GT.png,data/train/ann\11765.json
train,10700.png,0,data/train/img\10700.png,data/train/img\10700_GT.png,data/train/ann\10700.json
train,11630.png,0,data/train/img\11630.png,data/train/img\11630_GT.png,data/train/ann\11630.json
train,10791.png,0,data/train/img\10791.png,data/train/img\10791_GT.png,data/train/ann\10791.json
train,11883.png,0,data/train/img\11883.png,data/train/img\11883_GT.png,data/train/ann\11883.json
train,10752.png,0,data/train/img\10752.png,data/train/img\10752_GT.png,data/train/ann\10752.json
train,10294.png,0,data/train/img\10294.png,data/train/img\10294_GT.png,data/train/ann\10294.json
train,11350.png,1,data/train/img\11350.png,data/train/img\11350_GT.png,data/train/ann\11350.json
train,11542.png,0,data/train/img\11542.png,data/train/img\11542_GT.png,data/train/ann\11542.json
train,10001.png,0,data/train/img\10001.png,data/train/img\10001_GT.png,data/train/ann\10001.json
train,11196.png,0,data/train/img\11196.png,data/train/img\11196_GT.png,data/train/ann\11196.json
train,10764.png,0,data/train/img\10764.png,data/train/img\10764_GT.png,data/train/ann\10764.json
train,12140.png,0,data/train/img\12140.png,data/train/img\12140_GT.png,data/train/ann\12140.json
train,12317.png,1,data/train/img\12317.png,data/train/img\12317_GT.png,data/train/ann\12317.json
train,10783.png,0,data/train/img\10783.png,data/train/img\10783_GT.png,data/train/ann\10783.json
train,10325.png,0,data/train/img\10325.png,data/train/img\10325_GT.png,data/train/ann\10325.json
train,11096.png,0,data/train/img\11096.png,data/train/img\11096_GT.png,data/train/ann\11096.json
train,10439.png,0,data/train/img\10439.png,data/train/img\10439_GT.png,data/train/ann\10439.json
train,11306.png,0,data/train/img\11306.png,data/train/img\11306_GT.png,data/train/ann\11306.json
train,10136.png,0,data/train/img\10136.png,data/train/img\10136_GT.png,data/train/ann\10136.json
train,11917.png,1,data/train/img\11917.png,data/train/img\11917_GT.png,data/train/ann\11917.json
train,11958.png,0,data/train/img\11958.png,data/train/img\11958_GT.png,data/train/ann\11958.json
train,11978.png,0,data/train/img\11978.png,data/train/img\11978_GT.png,data/train/ann\11978.json
train,10560.png,0,data/train/img\10560.png,data/train/img\10560_GT.png,data/train/ann\10560.json
train,11714.png,0,data/train/img\11714.png,data/train/img\11714_GT.png,data/train/ann\11714.json
train,12124.png,0,data/train/img\12124.png,data/train/img\12124_GT.png,data/train/ann\12124.json
train,10060.png,1,data/train/img\10060.png,data/train/img\10060_GT.png,data/train/ann\10060.json
train,11914.png,0,data/train/img\11914.png,data/train/img\11914_GT.png,data/train/ann\11914.json
train,10851.png,0,data/train/img\10851.png,data/train/img\10851_GT.png,data/train/ann\10851.json
train,10489.png,0,data/train/img\10489.png,data/train/img\10489_GT.png,data/train/ann\10489.json
train,11261.png,0,data/train/img\11261.png,data/train/img\11261_GT.png,data/train/ann\11261.json
train,10565.png,0,data/train/img\10565.png,data/train/img\10565_GT.png,data/train/ann\10565.json
train,11813.png,0,data/train/img\11813.png,data/train/img\11813_GT.png,data/train/ann\11813.json
train,10906.png,0,data/train/img\10906.png,data/train/img\10906_GT.png,data/train/ann\10906.json
train,10585.png,1,data/train/img\10585.png,data/train/img\10585_GT.png,data/train/ann\10585.json
train,10750.png,0,data/train/img\10750.png,data/train/img\10750_GT.png,data/train/ann\10750.json
train,11187.png,1,data/train/img\11187.png,data/train/img\11187_GT.png,data/train/ann\11187.json
train,11547.png,0,data/train/img\11547.png,data/train/img\11547_GT.png,data/train/ann\11547.json
train,12077.png,0,data/train/img\12077.png,data/train/img\12077_GT.png,data/train/ann\12077.json
train,11887.png,0,data/train/img\11887.png,data/train/img\11887_GT.png,data/train/ann\11887.json
train,11221.png,0,data/train/img\11221.png,data/train/img\11221_GT.png,data/train/ann\11221.json
train,11219.png,0,data/train/img\11219.png,data/train/img\11219_GT.png,data/train/ann\11219.json
train,10474.png,0,data/train/img\10474.png,data/train/img\10474_GT.png,data/train/ann\10474.json
train,11691.png,0,data/train/img\11691.png,data/train/img\11691_GT.png,data/train/ann\11691.json
train,10458.png,0,data/train/img\10458.png,data/train/img\10458_GT.png,data/train/ann\10458.json
train,10016.png,0,data/train/img\10016.png,data/train/img\10016_GT.png,data/train/ann\10016.json
train,11657.png,0,data/train/img\11657.png,data/train/img\11657_GT.png,data/train/ann\11657.json
train,12082.png,0,data/train/img\12082.png,data/train/img\12082_GT.png,data/train/ann\12082.json
train,11815.png,0,data/train/img\11815.png,data/train/img\11815_GT.png,data/train/ann\11815.json
train,11319.png,0,data/train/img\11319.png,data/train/img\11319_GT.png,data/train/ann\11319.json
train,11803.png,0,data/train/img\11803.png,data/train/img\11803_GT.png,data/train/ann\11803.json
train,10950.png,0,data/train/img\10950.png,data/train/img\10950_GT.png,data/train/ann\10950.json
train,11277.png,0,data/train/img\11277.png,data/train/img\11277_GT.png,data/train/ann\11277.json
train,11409.png,0,data/train/img\11409.png,data/train/img\11409_GT.png,data/train/ann\11409.json
train,11364.png,1,data/train/img\11364.png,data/train/img\11364_GT.png,data/train/ann\11364.json
train,10514.png,1,data/train/img\10514.png,data/train/img\10514_GT.png,data/train/ann\10514.json
train,10105.png,0,data/train/img\10105.png,data/train/img\10105_GT.png,data/train/ann\10105.json
train,11254.png,0,data/train/img\11254.png,data/train/img\11254_GT.png,data/train/ann\11254.json
train,10664.png,0,data/train/img\10664.png,data/train/img\10664_GT.png,data/train/ann\10664.json
train,11098.png,0,data/train/img\11098.png,data/train/img\11098_GT.png,data/train/ann\11098.json
train,10330.png,0,data/train/img\10330.png,data/train/img\10330_GT.png,data/train/ann\10330.json
train,10252.png,0,data/train/img\10252.png,data/train/img\10252_GT.png,data/train/ann\10252.json
train,10770.png,1,data/train/img\10770.png,data/train/img\10770_GT.png,data/train/ann\10770.json
train,12216.png,1,data/train/img\12216.png,data/train/img\12216_GT.png,data/train/ann\12216.json
train,10430.png,0,data/train/img\10430.png,data/train/img\10430_GT.png,data/train/ann\10430.json
train,11923.png,1,data/train/img\11923.png,data/train/img\11923_GT.png,data/train/ann\11923.json
train,11370.png,0,data/train/img\11370.png,data/train/img\11370_GT.png,data/train/ann\11370.json
train,11571.png,0,data/train/img\11571.png,data/train/img\11571_GT.png,data/train/ann\11571.json
train,10181.png,0,data/train/img\10181.png,data/train/img\10181_GT.png,data/train/ann\10181.json
train,10144.png,0,data/train/img\10144.png,data/train/img\10144_GT.png,data/train/ann\10144.json
train,11448.png,0,data/train/img\11448.png,data/train/img\11448_GT.png,data/train/ann\11448.json
train,10756.png,1,data/train/img\10756.png,data/train/img\10756_GT.png,data/train/ann\10756.json
train,12267.png,0,data/train/img\12267.png,data/train/img\12267_GT.png,data/train/ann\12267.json
train,11327.png,0,data/train/img\11327.png,data/train/img\11327_GT.png,data/train/ann\11327.json
train,10446.png,0,data/train/img\10446.png,data/train/img\10446_GT.png,data/train/ann\10446.json
train,11773.png,0,data/train/img\11773.png,data/train/img\11773_GT.png,data/train/ann\11773.json
train,10817.png,0,data/train/img\10817.png,data/train/img\10817_GT.png,data/train/ann\10817.json
train,10716.png,0,data/train/img\10716.png,data/train/img\10716_GT.png,data/train/ann\10716.json
train,12271.png,0,data/train/img\12271.png,data/train/img\12271_GT.png,data/train/ann\12271.json
train,12193.png,0,data/train/img\12193.png,data/train/img\12193_GT.png,data/train/ann\12193.json
train,11065.png,0,data/train/img\11065.png,data/train/img\11065_GT.png,data/train/ann\11065.json
train,10971.png,0,data/train/img\10971.png,data/train/img\10971_GT.png,data/train/ann\10971.json
train,10357.png,0,data/train/img\10357.png,data/train/img\10357_GT.png,data/train/ann\10357.json
train,11359.png,0,data/train/img\11359.png,data/train/img\11359_GT.png,data/train/ann\11359.json
train,10211.png,0,data/train/img\10211.png,data/train/img\10211_GT.png,data/train/ann\10211.json
train,11984.png,0,data/train/img\11984.png,data/train/img\11984_GT.png,data/train/ann\11984.json
train,12138.png,0,data/train/img\12138.png,data/train/img\12138_GT.png,data/train/ann\12138.json
train,11989.png,0,data/train/img\11989.png,data/train/img\11989_GT.png,data/train/ann\11989.json
train,11514.png,0,data/train/img\11514.png,data/train/img\11514_GT.png,data/train/ann\11514.json
train,10360.png,0,data/train/img\10360.png,data/train/img\10360_GT.png,data/train/ann\10360.json
train,10655.png,0,data/train/img\10655.png,data/train/img\10655_GT.png,data/train/ann\10655.json
train,10297.png,0,data/train/img\10297.png,data/train/img\10297_GT.png,data/train/ann\10297.json
train,11823.png,0,data/train/img\11823.png,data/train/img\11823_GT.png,data/train/ann\11823.json
train,10043.png,0,data/train/img\10043.png,data/train/img\10043_GT.png,data/train/ann\10043.json
train,11964.png,0,data/train/img\11964.png,data/train/img\11964_GT.png,data/train/ann\11964.json
train,12318.png,0,data/train/img\12318.png,data/train/img\12318_GT.png,data/train/ann\12318.json
train,11480.png,0,data/train/img\11480.png,data/train/img\11480_GT.png,data/train/ann\11480.json
train,12065.png,0,data/train/img\12065.png,data/train/img\12065_GT.png,data/train/ann\12065.json
train,12153.png,0,data/train/img\12153.png,data/train/img\12153_GT.png,data/train/ann\12153.json
train,12224.png,0,data/train/img\12224.png,data/train/img\12224_GT.png,data/train/ann\12224.json
train,10524.png,0,data/train/img\10524.png,data/train/img\10524_GT.png,data/train/ann\10524.json
train,10029.png,0,data/train/img\10029.png,data/train/img\10029_GT.png,data/train/ann\10029.json
train,12213.png,0,data/train/img\12213.png,data/train/img\12213_GT.png,data/train/ann\12213.json
train,10861.png,0,data/train/img\10861.png,data/train/img\10861_GT.png,data/train/ann\10861.json
train,11323.png,0,data/train/img\11323.png,data/train/img\11323_GT.png,data/train/ann\11323.json
train,10488.png,0,data/train/img\10488.png,data/train/img\10488_GT.png,data/train/ann\10488.json
train,10641.png,0,data/train/img\10641.png,data/train/img\10641_GT.png,data/train/ann\10641.json
train,12074.png,0,data/train/img\12074.png,data/train/img\12074_GT.png,data/train/ann\12074.json
train,10781.png,0,data/train/img\10781.png,data/train/img\10781_GT.png,data/train/ann\10781.json
train,11654.png,0,data/train/img\11654.png,data/train/img\11654_GT.png,data/train/ann\11654.json
train,12001.png,0,data/train/img\12001.png,data/train/img\12001_GT.png,data/train/ann\12001.json
train,10090.png,1,data/train/img\10090.png,data/train/img\10090_GT.png,data/train/ann\10090.json
train,10265.png,0,data/train/img\10265.png,data/train/img\10265_GT.png,data/train/ann\10265.json
train,11518.png,0,data/train/img\11518.png,data/train/img\11518_GT.png,data/train/ann\11518.json
train,10348.png,0,data/train/img\10348.png,data/train/img\10348_GT.png,data/train/ann\10348.json
train,10746.png,0,data/train/img\10746.png,data/train/img\10746_GT.png,data/train/ann\10746.json
train,11606.png,0,data/train/img\11606.png,data/train/img\11606_GT.png,data/train/ann\11606.json
train,10074.png,0,data/train/img\10074.png,data/train/img\10074_GT.png,data/train/ann\10074.json
train,10370.png,0,data/train/img\10370.png,data/train/img\10370_GT.png,data/train/ann\10370.json
train,11201.png,0,data/train/img\11201.png,data/train/img\11201_GT.png,data/train/ann\11201.json
train,11776.png,0,data/train/img\11776.png,data/train/img\11776_GT.png,data/train/ann\11776.json
train,12158.png,0,data/train/img\12158.png,data/train/img\12158_GT.png,data/train/ann\12158.json
train,10046.png,0,data/train/img\10046.png,data/train/img\10046_GT.png,data/train/ann\10046.json
train,10835.png,0,data/train/img\10835.png,data/train/img\10835_GT.png,data/train/ann\10835.json
train,10689.png,0,data/train/img\10689.png,data/train/img\10689_GT.png,data/train/ann\10689.json
train,10597.png,0,data/train/img\10597.png,data/train/img\10597_GT.png,data/train/ann\10597.json
train,10095.png,0,data/train/img\10095.png,data/train/img\10095_GT.png,data/train/ann\10095.json
train,10247.png,1,data/train/img\10247.png,data/train/img\10247_GT.png,data/train/ann\10247.json
train,11824.png,0,data/train/img\11824.png,data/train/img\11824_GT.png,data/train/ann\11824.json
train,10911.png,0,data/train/img\10911.png,data/train/img\10911_GT.png,data/train/ann\10911.json
train,12205.png,0,data/train/img\12205.png,data/train/img\12205_GT.png,data/train/ann\12205.json
train,10799.png,0,data/train/img\10799.png,data/train/img\10799_GT.png,data/train/ann\10799.json
train,10259.png,0,data/train/img\10259.png,data/train/img\10259_GT.png,data/train/ann\10259.json
train,10033.png,0,data/train/img\10033.png,data/train/img\10033_GT.png,data/train/ann\10033.json
train,10658.png,0,data/train/img\10658.png,data/train/img\10658_GT.png,data/train/ann\10658.json
train,10698.png,0,data/train/img\10698.png,data/train/img\10698_GT.png,data/train/ann\10698.json
train,10889.png,0,data/train/img\10889.png,data/train/img\10889_GT.png,data/train/ann\10889.json
train,10762.png,0,data/train/img\10762.png,data/train/img\10762_GT.png,data/train/ann\10762.json
train,10188.png,0,data/train/img\10188.png,data/train/img\10188_GT.png,data/train/ann\10188.json
train,11672.png,0,data/train/img\11672.png,data/train/img\11672_GT.png,data/train/ann\11672.json
train,11473.png,0,data/train/img\11473.png,data/train/img\11473_GT.png,data/train/ann\11473.json
train,10000.png,0,data/train/img\10000.png,data/train/img\10000_GT.png,data/train/ann\10000.json
train,11411.png,0,data/train/img\11411.png,data/train/img\11411_GT.png,data/train/ann\11411.json
train,11236.png,0,data/train/img\11236.png,data/train/img\11236_GT.png,data/train/ann\11236.json
train,10019.png,0,data/train/img\10019.png,data/train/img\10019_GT.png,data/train/ann\10019.json
train,10167.png,0,data/train/img\10167.png,data/train/img\10167_GT.png,data/train/ann\10167.json
train,11309.png,0,data/train/img\11309.png,data/train/img\11309_GT.png,data/train/ann\11309.json
train,11774.png,0,data/train/img\11774.png,data/train/img\11774_GT.png,data/train/ann\11774.json
train,11153.png,0,data/train/img\11153.png,data/train/img\11153_GT.png,data/train/ann\11153.json
train,11793.png,0,data/train/img\11793.png,data/train/img\11793_GT.png,data/train/ann\11793.json
train,11076.png,0,data/train/img\11076.png,data/train/img\11076_GT.png,data/train/ann\11076.json
train,11636.png,0,data/train/img\11636.png,data/train/img\11636_GT.png,data/train/ann\11636.json
train,10111.png,0,data/train/img\10111.png,data/train/img\10111_GT.png,data/train/ann\10111.json
train,11230.png,1,data/train/img\11230.png,data/train/img\11230_GT.png,data/train/ann\11230.json
train,11820.png,0,data/train/img\11820.png,data/train/img\11820_GT.png,data/train/ann\11820.json
train,11662.png,1,data/train/img\11662.png,data/train/img\11662_GT.png,data/train/ann\11662.json
train,10283.png,0,data/train/img\10283.png,data/train/img\10283_GT.png,data/train/ann\10283.json
train,10403.png,1,data/train/img\10403.png,data/train/img\10403_GT.png,data/train/ann\10403.json
train,11649.png,0,data/train/img\11649.png,data/train/img\11649_GT.png,data/train/ann\11649.json
train,11495.png,0,data/train/img\11495.png,data/train/img\11495_GT.png,data/train/ann\11495.json
train,10010.png,0,data/train/img\10010.png,data/train/img\10010_GT.png,data/train/ann\10010.json
train,12052.png,0,data/train/img\12052.png,data/train/img\12052_GT.png,data/train/ann\12052.json
train,12151.png,0,data/train/img\12151.png,data/train/img\12151_GT.png,data/train/ann\12151.json
train,12238.png,0,data/train/img\12238.png,data/train/img\12238_GT.png,data/train/ann\12238.json
train,12250.png,0,data/train/img\12250.png,data/train/img\12250_GT.png,data/train/ann\12250.json
train,11457.png,0,data/train/img\11457.png,data/train/img\11457_GT.png,data/train/ann\11457.json
train,10075.png,0,data/train/img\10075.png,data/train/img\10075_GT.png,data/train/ann\10075.json
train,11553.png,1,data/train/img\11553.png,data/train/img\11553_GT.png,data/train/ann\11553.json
train,10815.png,0,data/train/img\10815.png,data/train/img\10815_GT.png,data/train/ann\10815.json
train,11150.png,0,data/train/img\11150.png,data/train/img\11150_GT.png,data/train/ann\11150.json
train,10958.png,0,data/train/img\10958.png,data/train/img\10958_GT.png,data/train/ann\10958.json
train,10951.png,1,data/train/img\10951.png,data/train/img\10951_GT.png,data/train/ann\10951.json
train,11482.png,1,data/train/img\11482.png,data/train/img\11482_GT.png,data/train/ann\11482.json
train,12037.png,0,data/train/img\12037.png,data/train/img\12037_GT.png,data/train/ann\12037.json
train,11799.png,0,data/train/img\11799.png,data/train/img\11799_GT.png,data/train/ann\11799.json
train,11552.png,0,data/train/img\11552.png,data/train/img\11552_GT.png,data/train/ann\11552.json
train,12136.png,0,data/train/img\12136.png,data/train/img\12136_GT.png,data/train/ann\12136.json
train,12029.png,0,data/train/img\12029.png,data/train/img\12029_GT.png,data/train/ann\12029.json
train,11858.png,1,data/train/img\11858.png,data/train/img\11858_GT.png,data/train/ann\11858.json
train,11378.png,0,data/train/img\11378.png,data/train/img\11378_GT.png,data/train/ann\11378.json
train,12039.png,0,data/train/img\12039.png,data/train/img\12039_GT.png,data/train/ann\12039.json
train,10155.png,0,data/train/img\10155.png,data/train/img\10155_GT.png,data/train/ann\10155.json
train,12020.png,0,data/train/img\12020.png,data/train/img\12020_GT.png,data/train/ann\12020.json
train,11296.png,0,data/train/img\11296.png,data/train/img\11296_GT.png,data/train/ann\11296.json
train,11149.png,0,data/train/img\11149.png,data/train/img\11149_GT.png,data/train/ann\11149.json
train,12223.png,0,data/train/img\12223.png,data/train/img\12223_GT.png,data/train/ann\12223.json
train,12295.png,0,data/train/img\12295.png,data/train/img\12295_GT.png,data/train/ann\12295.json
train,11510.png,0,data/train/img\11510.png,data/train/img\11510_GT.png,data/train/ann\11510.json
train,12150.png,0,data/train/img\12150.png,data/train/img\12150_GT.png,data/train/ann\12150.json
train,11475.png,0,data/train/img\11475.png,data/train/img\11475_GT.png,data/train/ann\11475.json
train,10319.png,0,data/train/img\10319.png,data/train/img\10319_GT.png,data/train/ann\10319.json
train,11341.png,0,data/train/img\11341.png,data/train/img\11341_GT.png,data/train/ann\11341.json
train,10504.png,0,data/train/img\10504.png,data/train/img\10504_GT.png,data/train/ann\10504.json
train,12245.png,1,data/train/img\12245.png,data/train/img\12245_GT.png,data/train/ann\12245.json
train,11189.png,0,data/train/img\11189.png,data/train/img\11189_GT.png,data/train/ann\11189.json
train,10308.png,1,data/train/img\10308.png,data/train/img\10308_GT.png,data/train/ann\10308.json
train,10231.png,0,data/train/img\10231.png,data/train/img\10231_GT.png,data/train/ann\10231.json
train,12215.png,0,data/train/img\12215.png,data/train/img\12215_GT.png,data/train/ann\12215.json
train,11651.png,0,data/train/img\11651.png,data/train/img\11651_GT.png,data/train/ann\11651.json
train,12248.png,0,data/train/img\12248.png,data/train/img\12248_GT.png,data/train/ann\12248.json
train,10794.png,0,data/train/img\10794.png,data/train/img\10794_GT.png,data/train/ann\10794.json
train,12087.png,0,data/train/img\12087.png,data/train/img\12087_GT.png,data/train/ann\12087.json
train,11182.png,0,data/train/img\11182.png,data/train/img\11182_GT.png,data/train/ann\11182.json
train,11924.png,1,data/train/img\11924.png,data/train/img\11924_GT.png,data/train/ann\11924.json
train,11328.png,0,data/train/img\11328.png,data/train/img\11328_GT.png,data/train/ann\11328.json
train,10995.png,0,data/train/img\10995.png,data/train/img\10995_GT.png,data/train/ann\10995.json
train,10553.png,0,data/train/img\10553.png,data/train/img\10553_GT.png,data/train/ann\10553.json
train,11195.png,1,data/train/img\11195.png,data/train/img\11195_GT.png,data/train/ann\11195.json
train,12023.png,0,data/train/img\12023.png,data/train/img\12023_GT.png,data/train/ann\12023.json
train,11018.png,0,data/train/img\11018.png,data/train/img\11018_GT.png,data/train/ann\11018.json
train,10724.png,0,data/train/img\10724.png,data/train/img\10724_GT.png,data/train/ann\10724.json
train,11138.png,0,data/train/img\11138.png,data/train/img\11138_GT.png,data/train/ann\11138.json
train,12080.png,1,data/train/img\12080.png,data/train/img\12080_GT.png,data/train/ann\12080.json
train,12005.png,0,data/train/img\12005.png,data/train/img\12005_GT.png,data/train/ann\12005.json
train,12268.png,0,data/train/img\12268.png,data/train/img\12268_GT.png,data/train/ann\12268.json
train,12257.png,0,data/train/img\12257.png,data/train/img\12257_GT.png,data/train/ann\12257.json
train,10139.png,0,data/train/img\10139.png,data/train/img\10139_GT.png,data/train/ann\10139.json
train,10694.png,0,data/train/img\10694.png,data/train/img\10694_GT.png,data/train/ann\10694.json
train,12194.png,0,data/train/img\12194.png,data/train/img\12194_GT.png,data/train/ann\12194.json
train,10452.png,0,data/train/img\10452.png,data/train/img\10452_GT.png,data/train/ann\10452.json
train,12294.png,0,data/train/img\12294.png,data/train/img\12294_GT.png,data/train/ann\12294.json
train,11897.png,0,data/train/img\11897.png,data/train/img\11897_GT.png,data/train/ann\11897.json
train,10805.png,0,data/train/img\10805.png,data/train/img\10805_GT.png,data/train/ann\10805.json
train,11351.png,1,data/train/img\11351.png,data/train/img\11351_GT.png,data/train/ann\11351.json
train,10693.png,0,data/train/img\10693.png,data/train/img\10693_GT.png,data/train/ann\10693.json
train,11329.png,0,data/train/img\11329.png,data/train/img\11329_GT.png,data/train/ann\11329.json
train,10578.png,0,data/train/img\10578.png,data/train/img\10578_GT.png,data/train/ann\10578.json
train,11212.png,0,data/train/img\11212.png,data/train/img\11212_GT.png,data/train/ann\11212.json
train,10401.png,1,data/train/img\10401.png,data/train/img\10401_GT.png,data/train/ann\10401.json
train,10116.png,0,data/train/img\10116.png,data/train/img\10116_GT.png,data/train/ann\10116.json
train,12013.png,0,data/train/img\12013.png,data/train/img\12013_GT.png,data/train/ann\12013.json
train,11108.png,0,data/train/img\11108.png,data/train/img\11108_GT.png,data/train/ann\11108.json
train,11487.png,0,data/train/img\11487.png,data/train/img\11487_GT.png,data/train/ann\11487.json
train,10460.png,0,data/train/img\10460.png,data/train/img\10460_GT.png,data/train/ann\10460.json
train,10981.png,0,data/train/img\10981.png,data/train/img\10981_GT.png,data/train/ann\10981.json
train,12221.png,0,data/train/img\12221.png,data/train/img\12221_GT.png,data/train/ann\12221.json
train,10924.png,0,data/train/img\10924.png,data/train/img\10924_GT.png,data/train/ann\10924.json
train,10085.png,0,data/train/img\10085.png,data/train/img\10085_GT.png,data/train/ann\10085.json
train,10554.png,1,data/train/img\10554.png,data/train/img\10554_GT.png,data/train/ann\10554.json
train,10639.png,0,data/train/img\10639.png,data/train/img\10639_GT.png,data/train/ann\10639.json
train,10725.png,0,data/train/img\10725.png,data/train/img\10725_GT.png,data/train/ann\10725.json
train,10966.png,0,data/train/img\10966.png,data/train/img\10966_GT.png,data/train/ann\10966.json
train,10175.png,0,data/train/img\10175.png,data/train/img\10175_GT.png,data/train/ann\10175.json
train,10581.png,0,data/train/img\10581.png,data/train/img\10581_GT.png,data/train/ann\10581.json
train,11931.png,0,data/train/img\11931.png,data/train/img\11931_GT.png,data/train/ann\11931.json
train,10250.png,0,data/train/img\10250.png,data/train/img\10250_GT.png,data/train/ann\10250.json
train,10393.png,0,data/train/img\10393.png,data/train/img\10393_GT.png,data/train/ann\10393.json
train,11275.png,0,data/train/img\11275.png,data/train/img\11275_GT.png,data/train/ann\11275.json
train,10169.png,0,data/train/img\10169.png,data/train/img\10169_GT.png,data/train/ann\10169.json
train,11768.png,0,data/train/img\11768.png,data/train/img\11768_GT.png,data/train/ann\11768.json
train,10957.png,0,data/train/img\10957.png,data/train/img\10957_GT.png,data/train/ann\10957.json
train,10993.png,0,data/train/img\10993.png,data/train/img\10993_GT.png,data/train/ann\10993.json
train,12313.png,0,data/train/img\12313.png,data/train/img\12313_GT.png,data/train/ann\12313.json
train,11859.png,0,data/train/img\11859.png,data/train/img\11859_GT.png,data/train/ann\11859.json
train,11268.png,0,data/train/img\11268.png,data/train/img\11268_GT.png,data/train/ann\11268.json
train,11064.png,0,data/train/img\11064.png,data/train/img\11064_GT.png,data/train/ann\11064.json
train,11423.png,0,data/train/img\11423.png,data/train/img\11423_GT.png,data/train/ann\11423.json
train,10048.png,0,data/train/img\10048.png,data/train/img\10048_GT.png,data/train/ann\10048.json
train,10867.png,0,data/train/img\10867.png,data/train/img\10867_GT.png,data/train/ann\10867.json
train,10059.png,0,data/train/img\10059.png,data/train/img\10059_GT.png,data/train/ann\10059.json
train,11856.png,0,data/train/img\11856.png,data/train/img\11856_GT.png,data/train/ann\11856.json
train,11891.png,0,data/train/img\11891.png,data/train/img\11891_GT.png,data/train/ann\11891.json
train,12170.png,0,data/train/img\12170.png,data/train/img\12170_GT.png,data/train/ann\12170.json
train,11001.png,0,data/train/img\11001.png,data/train/img\11001_GT.png,data/train/ann\11001.json
train,10544.png,0,data/train/img\10544.png,data/train/img\10544_GT.png,data/train/ann\10544.json
train,10605.png,0,data/train/img\10605.png,data/train/img\10605_GT.png,data/train/ann\10605.json
train,12134.png,0,data/train/img\12134.png,data/train/img\12134_GT.png,data/train/ann\12134.json
